Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Validation Loss,Validation Accuracy,Validation Precision,Validation Recall,Validation F1 Score
1,0.23300845943622947,92.55150298004665,0.9254562377907765,0.9254635135410041,0.9254272999224639,0.1287258766199008,95.52993003368748,0.9553319741028358,0.9555733322197236,0.9545905362164658
2,0.12011297968134207,96.19720134749936,0.9620743293799756,0.9620704732392977,0.9620664202107092,0.07130216325975738,97.62891940917336,0.9772302711572638,0.9750270773736971,0.9759441272080619
3,0.09525393496021396,96.97784400103654,0.9697532768313436,0.9697587822059942,0.9697523498574099,0.0717206517569259,97.81679191500389,0.9780490558524385,0.9773415130400459,0.9775303068930624
4,0.0768470339351599,97.43942731277534,0.9743569719169606,0.9743531005246157,0.9743524657049082,0.07438392208962247,97.33739310702255,0.9732324202497641,0.9722662655389642,0.9726310938905031
5,0.06722871950595914,97.87509717543405,0.9787732602776611,0.9787695186403901,0.9787700952727982,0.050120892126809743,98.34153925887536,0.9829162152356966,0.9841645777519319,0.9833539431137532
6,0.06214881949440378,97.9981860585644,0.9799884484785739,0.9799996855913147,0.9799933817463629,0.17134948407900175,95.45218968644727,0.9571036820460436,0.9585363043845335,0.9555568941888706
7,0.059570262461920015,98.06620886239959,0.9807035534328339,0.9807000357259101,0.9807013317812571,0.05436901240691366,98.28971236071521,0.9826556155174525,0.983501775326626,0.9828962829586625
8,0.050623152076949514,98.32372376263281,0.983266958025259,0.983249869821591,0.9832575455891315,0.04174987492267011,98.63954392329619,0.9862529003474019,0.9862656744103278,0.9862544528099408
9,0.047854790347507656,98.44195387406064,0.9844776624031613,0.984467495566759,0.9844718294953356,0.053506543505301866,98.33506089660534,0.9835305424376052,0.9828319517170274,0.9830915199236558
10,0.044660714115595225,98.56342316662348,0.9856475833642447,0.9856543204122921,0.9856503555733703,0.05275108540634632,98.3221041720653,0.9826626990119589,0.9839019067422546,0.983247695918437
11,0.04068951009141783,98.69137082145633,0.9869162019438087,0.9869204871398716,0.9869181129977108,0.04979458103011254,98.39984451930552,0.984390439470627,0.9835241194867562,0.9838673285134415
12,0.036907979835233765,98.76749157812905,0.9876658335560423,0.987667865931551,0.9876664159195168,0.04237520292498487,98.78206789323659,0.987580003687407,0.9875282789281512,0.987539542640108
13,0.03788006549379595,98.7869266649391,0.9878696371520282,0.987862975146939,0.9878659900774913,0.08853238348056339,97.23373931070225,0.9717802683704129,0.974834737631089,0.9725592992726355
14,0.03181685126848625,98.93430940658202,0.9893017570127047,0.9893035770175077,0.9893020407179276,0.05099409417689909,98.38040943249547,0.983429438601141,0.9839792273546182,0.9836249459914639
15,0.03258168333367031,98.95212490282456,0.9895153707421331,0.9895146699640721,0.9895148004878449,0.05505247173295934,98.27027727390515,0.9817455580799367,0.9829832463589739,0.9822132718241132
16,0.027565355202300145,99.09302928219746,0.9909137781965792,0.9909079770990492,0.9909105575858922,0.031738291435138025,99.08007255765743,0.9904265407492979,0.9910342827687165,0.9907207669049135
17,0.0278651756379383,99.13351904638508,0.991330742058659,0.9913347594126538,0.9913325216352988,0.03152768463769462,98.98937548587718,0.989782202419285,0.9897472829883954,0.9897432008901554
18,0.028878691628647105,99.08169214822493,0.9908096884570544,0.990808013199258,0.9908086589647674,0.04620254547602193,98.62010883648614,0.9860683093161976,0.985761108591694,0.9858798232093474
19,0.0278450166327798,99.12704068411506,0.9912760879406404,0.9912744219622187,0.9912748177159503,0.046198031363680704,98.34801762114537,0.9826296553916039,0.9830401211573871,0.9827142047291831
20,0.02542880680674441,99.19020471624773,0.9919177155343859,0.9919154505072483,0.9919164566699104,0.04161582426965373,98.83389479139673,0.9883074054708408,0.9880099588434601,0.9881498048004863
21,0.023218256759602356,99.24041202384038,0.9923836775056262,0.9923824598646819,0.9923829095319028,0.034771689679353374,98.931070225447,0.9890308590259944,0.9900253113015501,0.9894812315869621
22,0.02148915847594225,99.30195646540554,0.9930222019676302,0.9930232126012615,0.9930225937720795,0.027226193217644353,99.18372635397772,0.9922604000437061,0.9914914554973162,0.9918596989990546
23,0.022262207644506312,99.30033687483804,0.9930452102594187,0.993029531382512,0.993036962974942,0.02907488576259439,99.09302928219746,0.9909587797267467,0.9910699604333141,0.9910067635946468
24,0.025799318160614423,99.18534594454522,0.9918463989498287,0.9918463622128078,0.9918462061101749,0.035528183253390584,98.83389479139673,0.9880496989274923,0.9878868526605493,0.9879392074853843
