Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Validation Loss,Validation Accuracy,Validation Precision,Validation Recall,Validation F1 Score
1,1.0502867509355198,60.54677377558953,0.603142379622386,0.6060925284971279,0.6018511097066686,0.6646892371014779,74.26794506348796,0.7449169309195146,0.7400695439017144,0.7345904825260682
2,0.7053729464198641,74.5011661052086,0.7452445315503693,0.7458216564204231,0.7438414159825659,0.517253278390221,81.69214822492874,0.8219856681931417,0.822106371633994,0.8165601277594661
3,0.5849753602875947,79.08784659238144,0.7906584731375204,0.7909816113295307,0.789757773126892,0.4902277890569675,80.77222078258616,0.8334366602221321,0.8219112098411513,0.8077816659200029
4,0.5219129383332372,81.20141228297486,0.8117967822919214,0.8116180300136224,0.8106481416087894,0.4630391862143147,82.97486395439233,0.8440969297259177,0.8326427197068083,0.8290739549329494
5,0.47506763016698894,82.95057009587975,0.8297905920874246,0.829562113704982,0.8289236969487543,0.47256354290382707,82.83881834672195,0.8359198222002832,0.8279404800442861,0.8262569827329604
6,0.4470872640879969,83.93852034205753,0.839790848576531,0.8396764982701789,0.8391322494961654,0.3914826595018122,85.17750712619849,0.8599987488167431,0.8589852459501947,0.8516714738697615
7,0.43145215573860574,84.50861622181912,0.8453619784990392,0.844773924376934,0.8445137105648602,0.3599706938486415,86.92666493910339,0.8728717949823598,0.8660286882961675,0.8672673833176595
8,0.41702183047261265,85.06089660533817,0.8513022359080666,0.8508252389995737,0.8505207586282082,0.4251735969668343,84.87950246177766,0.8616910970839446,0.8572055627088849,0.8522439758203216
9,0.4004599456998659,85.65852552474735,0.8567367158504907,0.8564829859851257,0.8562220782525292,0.34075818559459525,87.31536667530449,0.8830268238454356,0.8758649444738759,0.8742446387714037
10,0.38671505521268734,86.13954392329619,0.8621565921224987,0.8616335110912523,0.8614603805406811,0.33045297398330264,87.74293858512569,0.8807557521810873,0.8818450027795169,0.8777961563657806
11,0.38132135554607666,86.30636175174915,0.8630105405578241,0.8625696293661052,0.8624163169759339,0.3285125135048823,89.10339466182948,0.8911253491140155,0.8925226664519601,0.8901369012016151
12,0.37812529541359047,86.5687354236849,0.8658945762622057,0.865792713522432,0.8655426836896754,0.35407540277726407,87.37367193573465,0.875535765121748,0.8763689297432756,0.8737780958943371
13,0.35471848153118335,87.3574760300596,0.8740673891710252,0.8739158360873959,0.8736958450029744,0.2967925743656869,89.90023322104172,0.8970293142402517,0.8967638233297713,0.8960019422532768
14,0.3671019199077484,86.8926535371858,0.8691519375740223,0.8689618149688899,0.8687834550525176,0.41957569449337867,85.63747084736978,0.8691969512766521,0.8615076329175975,0.8581947491775948
15,0.3543094792861704,87.3250842187095,0.8737649809437664,0.8734643271126621,0.8733279688101303,0.34716452469983705,87.64576315107541,0.8808311750348392,0.8753204943852273,0.8746557185962174
16,0.3382915946698405,88.1089660533817,0.8807553866472727,0.8807265578458673,0.8805235706276707,0.30908569833938626,89.33661570355014,0.8938598268959956,0.8963047572616326,0.8937434458116298
17,0.3463147934255977,87.83525524747344,0.8790070461614901,0.8788602701732736,0.8787010627838711,0.31616687935856064,88.87665198237886,0.8901844152312167,0.889111734952541,0.8891128255363634
18,0.34145692786964266,88.04256284011402,0.8806304151308328,0.880190669350601,0.880156349518818,0.2903401691381729,89.49209639803058,0.8965827618128165,0.8974571023167341,0.8948264931333791
19,0.3361886568077951,88.19318476289195,0.8821834277838084,0.8818961168780926,0.8817936243100732,0.3518631895136389,87.31536667530449,0.8731859767931284,0.875324403907836,0.8685998032699894
20,0.3328630286659756,88.2547292044571,0.8827282939334016,0.882347614861057,0.8822607608912841,0.3462997814389736,87.80772220782586,0.876029521867054,0.8764841789294578,0.8730115048245065
21,0.32752862997314475,88.65152889349572,0.8867089462345251,0.8865201301739908,0.8863620357383407,0.29234657131953024,89.95853848147189,0.9042074496275817,0.8922183028338512,0.8939205607737156
22,0.32100517612645507,88.63695257838819,0.886637582103917,0.8867924155560918,0.8865788710113536,0.28068999501859176,90.33428349313293,0.9034271133224598,0.900836796976586,0.9009895670946992
23,0.32359402307207874,88.63857216895569,0.886644827584059,0.8864698807611133,0.8863580877144753,0.31077149237349905,89.20057009587975,0.8919434555958863,0.8930602973906354,0.8906335011713465
24,0.32274847295656417,88.77299818605856,0.8882983193485234,0.8879808931621084,0.8879229521106815,0.3281792028195863,88.7859549105986,0.8857155123306535,0.8904336407114872,0.8859057866797075
25,0.32073127854943584,88.7859549105986,0.8881779863464955,0.8880472776903248,0.8879679242564724,0.36479576073941733,86.93314330137342,0.8725659049234253,0.871387444124461,0.8681525059851753
26,0.31079284111858185,89.06776366934439,0.8910555265275973,0.8908284131329646,0.8907562784153232,0.36067053876184774,87.44493392070484,0.8803452865108442,0.8739061194406086,0.8717384265888267
27,0.31443371221596866,89.02889349572428,0.8907776407384956,0.8904689488323141,0.8904480877196943,0.4004974592299688,85.90308370044053,0.8672362338624732,0.8515301393266556,0.8469929433489891
28,0.3051215263672289,89.2831692148225,0.8931191791313525,0.8929698443467906,0.8929145041391489,0.35960770899711436,87.8206789323659,0.878542916620549,0.8762835175925755,0.8751631354553753
29,0.3071711892107685,89.30260430163254,0.8924935853732351,0.8925961284640039,0.8924242480476663,0.4024841656935388,86.05856439492096,0.8618700489009959,0.8623249642508495,0.8565568999233358
30,0.31439227489609795,89.105014252397,0.8910398740939267,0.8908744889451151,0.8908037620358957,0.32225981285298094,88.70173620108837,0.8905861925463251,0.8834326122645378,0.8831576561416626
