Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Validation Loss,Validation Accuracy,Validation Precision,Validation Recall,Validation F1 Score
1,0.26717124999611797,92.01379891163513,0.9202949823262782,0.9200441069815256,0.919984650397757,0.10569569505058414,96.4628142005701,0.964975708052858,0.9648357940242795,0.9648144627449982
2,0.08848613368521005,97.09931329359938,0.971082806440838,0.9710836148448672,0.9710812305899899,0.07092409021478947,97.61596268463333,0.9772194276920175,0.9745122847082879,0.9756891653757435
3,0.06368023118226177,97.94959834153926,0.9794925394104346,0.9794909942163321,0.9794907050712724,0.055050629783760414,98.21197201347499,0.9819736941822074,0.9820560719904042,0.9819970746757183
4,0.04759164120099589,98.44519305519565,0.984429571739425,0.9844269903224807,0.9844278765623797,0.04923827356460681,98.44519305519565,0.9844491295805431,0.9841627750424835,0.9842801972291397
5,0.039231665127420885,98.70594713656388,0.9870600658066672,0.9870660271239231,0.9870624614898106,0.0401000320278339,98.66545737237627,0.9864634229820572,0.9867192123581121,0.9865795953562504
6,0.031902906207254375,98.99261466701218,0.9899358106112667,0.9899457795733085,0.9899403158956172,0.04019545706232898,98.6784140969163,0.9865026927327958,0.9866582575671503,0.9865771739889068
7,0.030183866944880625,98.98937548587718,0.9899255338517814,0.9899146521621854,0.9899197349927095,0.03801422958716381,98.70432754599638,0.9868634669330569,0.9867274858002801,0.986769247507682
8,0.024825683431705905,99.19020471624773,0.9919181663516561,0.9919088157631951,0.9919129345903088,0.03841953634761643,98.69137082145633,0.9864784493367424,0.9866499555809884,0.9865551586194545
9,0.02460290172521551,99.15781290489764,0.9916112334855008,0.9916043162385689,0.9916076620380392,0.03474052370817416,98.87924332728686,0.9887217757438136,0.9887169136774675,0.988703687994958
10,0.021080202971092893,99.33920704845815,0.9933969066774667,0.9933993222402422,0.9933979998957388,0.03511361136806654,98.95698367452708,0.9895496702165677,0.9893512831418992,0.9894342959553436
11,0.0190985811751974,99.31491318994559,0.9931517024692079,0.9931535010813164,0.9931525652668278,0.03810198333276501,98.80150298004665,0.9878661570896468,0.988197277313942,0.9880085246336888
12,0.017003697663493734,99.42342575796839,0.99422581757041,0.9942301693635682,0.9942276006576327,0.02749078387358709,99.15133454262762,0.991547861585739,0.9914422516737926,0.9914887575242712
13,0.01725153136747187,99.4299041202384,0.994294511132865,0.9942963014493874,0.9942952295164729,0.03174807479754687,98.95050531225706,0.9890541348649664,0.989779779271935,0.9894056801162878
14,0.016261762341355044,99.47525265612853,0.994738858131707,0.9947336444026581,0.994736115763463,0.035969213511619705,98.93754858771703,0.9893310996958333,0.9890480968571995,0.9891789486071129
15,0.014457414889491918,99.5011661052086,0.9950107488513937,0.9950104299461224,0.9950104970211784,0.031026922369352734,99.1059860067375,0.9908749670941135,0.990872559501865,0.9908614671487138
16,0.01280544011845266,99.58538481471884,0.9958445530340632,0.9958420158548278,0.995843188522086,0.03367517726803256,99.13189945581757,0.9916760324593292,0.9909769563413321,0.991302274743188
17,0.01353477688820356,99.54489505053122,0.9954519444802974,0.995449936712672,0.9954508848461432,0.03088945149565089,99.06063747084737,0.9902101154247992,0.9907331347161633,0.9904626202827134
